Text,Label,Hate Probability,Counterhate Probability,Neutral Probability
Weird shit inside the gold mine....Undercover Investigation Indicates Coronavirus Death Toll in Wuhan Much ... https://t.co/ck7f2HCMGa via @YouTube,Neutral,0.07390006536499943,0.00015836715643233084,0.9435258445665347
Why the fuck he is dragging India into this? China is not a saint. They kept quiet about Coronavirus for months.,Other,0.4863983769395658,0.007190593436628636,0.11962689974162602
Trailer for the new #BladeRunner movie! 😬  #COVID #coronavirus #COVIDー19  #china #WuhanCoronavirus,Neutral,0.09677832591158482,0.014135204939299496,0.6560430991883749
Karma is a real bitch 👏🏻💃🏻🍾🥂🍻🎉🎆 #若然未報時辰未到 #HongKongProtests  #HKPoliceTerrorists  #5DemandsNot1Less #WuhanCoronavius,Other,0.19314440619264484,0.01495390484546302,0.0924014857718787
"fairly fucking typical that the ever america-centric leftist take about COVID-19 was “the panic about this is racist” while actual asian countries are at the viral equivalent of DEFCON 1, shutting down schools and major events, and locking down international travel.",Other,0.19561200332318748,0.34565189938098934,0.2502374162717781
"Has .@LindseyGrahamSC had a stroke? Droopy mouth, saggy jowl...  He's on HANNITY saying that the #CoronaVirus is not that big a deal - people are panicking 'cos it's ""exotic &amp; came from China,""&amp; that ""Trump wants to grow the economy...""  These people are fucking idiots.",Other,0.04890445392865229,0.07378377100631209,0.24129231989364383
"Someone needs to chill the fuck out. Not to mention the whole ""Wuhan flu"" name is something I've only heard... maybe as of yesterday? The original name as far as I know was coronavirus.",Other,0.1683454972012294,0.21893257134848526,0.29580216508272245
fucked a Chinese girl and found out that she had the coronavirus https://t.co/7W2fcnKphE,Neutral,0.12204285404710123,0.01979038079421154,0.7166319447864021
China (One Of The Most Racist Countries In The World) : U.S. Is Racist for Offering Medical Assistance with Coronavirus https://t.co/NGErf1oaKA via @BreitbartNews,Other,0.33140434984370537,0.07481010470751737,0.30901622006694096
"@JaneLWilcox @Alyssa_Milano @KimberlyJPI CHINESE CORONA VIRUS per cnn, nyt until it was considered racist by the mob. If a global pandemic started in Montana.. please call it the Montana flu. So reprehensible. Please  Geography is now racist. 2020",Other,0.07366938589193768,0.4738627889331433,0.39334526288384036
"@lee17chan ITS FUCKING DISGUSTING LIKE THATS SO FUCKING OUTTA POCKET, FUCK IS WRONG WITH PEOPLE  Deadass were not even Asian and getting shitted on cause they think she is. Like she was automatically connected to the Coronavirus because they think she’s Asian like bitch wtf?!?!?!",Counterhate,0.056110173534423075,0.643922650202719,0.025180543059348928
HOE DAN? Wuhan 400: Novel predicted coronavirus 40 years ago. https://t.co/CF5HUKL5nA,Neutral,0.09254529112607948,0.024227861928914313,0.821979816388007
"@JackPosobiec Question 5: can I die from the Coronavirus? A: if you call it anything regarding wuhan or China, you're a racist",Neutral,0.3578302071448405,0.02194517054542136,0.5656304224326569
Fuck China. Time to become a hermit.,Hate,0.839704923077451,0.001470980645146216,0.1554450580178096
Provide proof bill gates finances a 30 yr old Chinese State run military research lab or #STFU. You don't seek a dialogue you twisted irresponsible snake. You promulgate fear &amp; hatred.,Other,0.07787210128469679,0.12720190521857574,0.11546796022447
@Jay_Qi37__China @EnzoMazak @eille68577793 @andrewbogut Your country ruins the world.  Heard of corona virus. Hope it's wipes out u shit cunts,Hate,0.7644019799182862,0.05582350114405921,0.04249293447857728
Oh fuck. Y’all should’ve kept that shit right tf in China.,Hate,0.7588321551442091,0.04880246270886605,0.1085087668264498
An angel. C-netizens are mad she donated to SK instead? We don't give a fuck. Esp when you bashed the poor girl and now you want her to help you? Shameless. (Fyi not talking about the Chinese patients/those who did nothing just jealous bitches trying to make this political),Other,0.060516178859965054,0.04324655394308315,0.08750975116377983
Here for those people who doesnt see people of China as a human who is free to do good. Those who think the good side of china is staged and fake : “fuck u”☺️,Other,0.10723060186585906,0.30159070662243304,0.17165692469456395
Wonder if WHO will do anything or will continue sucking that sweet China dick,Other,0.023378199335773894,0.04212932576026729,0.2456637536090045
"You shouldn’t but it because it taste like shit, not because of the virus.. These same morons won’t eat Chinese food either.",Other,0.5336139750629745,0.5628688789709337,0.047243262038548894
"Fucking idiots! It was a death sentence for the 2,130 odd people who fucking died from #coronavirus! #COVID19 #Covid_19 #Coronavirustruth #CoronavirusWho #WuhanPneumonia #pandemic #SARSCoV2 ⚡️ “Debunking 13 of the biggest coronavirus myths” by @techinsider https://t.co/YQJrYTA2rT",Neutral,0.02335846291742263,0.013123492431215177,0.6064461268385573
"@AOC your ignorance is showing!!   If, in fact, people were avoiding Chinese restaurants you call that  RACIST?  So tell me, If they go back to the Chinese restaurant to eat when the virus scare is over ... are they no longer racists?     I don’t get it @AOC.  🤔  #SOTSwamp",Other,0.22075840320383114,0.1807193164576349,0.322240747927489
everyone’s only speaking up against racism towards asians because it’s relevant now but y’all didn’t give a shit about us when there wasn’t the coronavirus,Counterhate,0.006032136854402429,0.7307073376646407,0.30476970207591114
"""In the West, China is seen as far and removed, and the Sinophobia there tends to be borne out of unfamiliarity. But in Asia and South East Asia it's borne out of too much familiarity.” Analysis written by @tessa_wong 👇",Neutral,0.09922382824240125,0.10964847153318728,0.810353456701005
"Dear Universe, May #coronavirus save humanity by turning us toward one another. May #CoronavirusPandemic remind us that borders between nations cannot quell radical human love in response to deep need. Thanks #China for teaching us how to be in #embodiedsolidarity with humanity",Neutral,0.07032396908064176,0.28420932063380805,0.7600359026048784
At the dr and the first thing they ask is if we’ve been to China in the last 4 days... Like ya bitch just hopped off my private jet this morning ... #coronavirus,Other,0.46052276492111804,0.042193693924516114,0.3442737082851173
"@WhiteHouse House Dems want to pass a bill preventing  @realDonaldTrump  from enacting any travel ban at all because of the CoronaVirus. They called the China travel ban ""xenophobic"" and ""racist"".  Are they now going to call the EUROPE travel ban ""racist""??  Dems have lost their minds!",Other,0.07934690850049851,0.040977985674404076,0.30803582809091823
FUCK CHINA FUCK TAIWAN FUCK CHINOS FUCK TAIWANESES FUCK HOMBRES FUCK CORONAVIRUS,Hate,0.9536836581228264,0.005717821118636915,0.018867483412389693
"""The normal flu kills tens of thousands of people every year, and in the weeks since the coronavirus has emerged, will have killed more people around the world than the coronavirus has in China""  This is dangerous propaganda from a respected source",Other,0.38564372087248594,0.02268165817858654,0.4515436584154533
"So not trying to be racist of course, but #China is the one who brought #fentanyl into our province &amp; it's pretty much killing off people worldwide &amp; now, it's China where this #coronavirus #COVID19 started hmmm... I always knew they were going to come at us somehow! Scary times!",Hate,0.8406417977554373,0.022875468544316917,0.13516762227287646
“We’re having to fix a problem that four weeks ago nobody ever thought would be a problem... You read about them from 1917... this came out of nowhere and actually it came out of China which is the way it works” -The Actual fucking President of the United States. @POTUS  #COVID19,Other,0.38825286315807905,0.05346393733407157,0.30159461576039714
He was hit by a stray bullet meant for Chinese called Hoo Lee Shit 😂,Neutral,0.39556870688549284,0.0053595123123272685,0.8115655397338101
and our shit come straight from China,Other,0.7216751420924086,0.0030415199553663077,0.5325841132979503
Fuck the Chinese government,Hate,0.9809265140983656,0.04995861711494006,0.0017403835136919142
"The thing is, this type of racism towards Asians is not new—it’s BEEN a thing; yet, for some reason, it’s never really been publicized very much. And guess who’s being attacked in greater numbers because of the coronavirus? Do the fucking math, no pun intended.",Counterhate,0.06337554429830028,0.8534435118515135,0.11070351747323906
"Things that aren't actually to blame for coronavirus:  1) The Rothschilds (aka Jews) 2) The New World Order (aka Jews) 3) The Illuminati (aka Jews) 4) The Chinese (aka the Chinese)  Things that are to blame:  1) Evolution (and no, Charles Darwin wasn't Jewish, despite the beard)",Other,0.388811380161517,0.3191322650335638,0.0735537822811394
@WatchdogsU @AnnLinde Swedish sanctions would not be affective. Since we are a small country. Would be like piss in rhe ocean. I would tell the chinese ambassador that he is not welcome in Sweden and fuck of to China. And hope he gets the coronavirus.,Other,0.06556896815129125,0.0607338875994928,0.22884304472213776
The MSM gives you disinfectants that MAY kill the virus.  The disinfectant that KILLS the virus is Virkon S. It's being used by many Asian countries governments including China.  Ask yourself why Virkon S wasn't on this list? #coronavirus https://t.co/SengnW4vpW,Other,0.15254916287603362,0.03874799701516821,0.31947567183795345
"@KernoNowell @Braveheart_USA Yep, this is the 5th strain. The flu kills over 60,000 people a year in the United States and they're concerned about the coronavirus? The US isn't a third world country like China with citizens who have poor health, sanitation, and healthcare.",Neutral,0.01765020691136023,0.03713033802044819,0.8379395594041814
"So China has ramped up its lying about the Coronavirus to the point where they're saying, ""We know these new numbers are completely absurd, we know you won't believe us, and we don't care.""  I guess they've officially ran out of fucks to give.",Other,0.38105688858198006,0.11787838333458397,0.12198100626655803
You'd think that with the coronavirus white people would start taking care of their hygiene and wash their hands and such but nOPE they just found it as an excuse to be racist to asian people. Typical white people culture,Counterhate,0.23145519973357864,0.5160011142070565,0.05068614808133296
"Another University Propogandist Bull Shit, Diabetes in China your Crazy ? Besides this threath of the Corona Virus disease in China, Most Chinese people are the healthiest in the world. Fake University",Other,0.40050304725089314,0.34594200424453536,0.12359668267713979
Coronavirus: China Achieves Notable Results In Blocking COVID-19 Human-To-Human Transmission https://t.co/nsiu9KMSMW via @silverbirdtv,Neutral,0.12080969987942411,0.013898151786699339,0.8356191346208693
"Although the data for non-Asians is limited, the limited data shows those of African descent has the lowest chance of getting the Coronavirus.  So y'all niggas relax and sit this out. It isn't about you 😂 https://t.co/XKChi1If0s",Neutral,0.020305735880428326,0.2473139856265741,0.7875918119396284
"it breaks my heart that you fucking racists are telling every asian person that they have the coronavirus, meanwhile everyone in china are fighting so hard to not get this and are crying because they are losing their families",Counterhate,0.28420361848308606,0.6045626170226939,0.0034598154159957107
"""In the West, China is seen as far and removed, and the Sinophobia there tends to be borne out of unfamiliarity. But in Asia and South East Asia it's borne out of too much familiarity,"" Professor Donald Low, Hong Kong #coronavirus #China",Neutral,0.1372920144680723,0.05657502460365577,0.7802311462662332
"https://t.co/K2B7rJjQWy https://t.co/wEuaofHUSP italy, iran, soon-to-be everyone else: fuck you, china!  china: no, fuck you!   #fromchinawithlove",Hate,0.7360926871612274,0.033198857116677104,0.11964206954277984
"@PalomaRBLX @CommandMidnight @discordapp shut your bitch ass the fuck up black stupid ass asian nigger stop giving the literal entire world coronavirus stupid ass ur that type of person that would perfectly fit on r/iamapieceofshit and you probably cry because u go on the back seat on ur nonexistant ""rich dad""",Other,0.303382448115505,0.035394043391933,0.0819252641326987
@cnnbrk Time to hold countries like China liable for there reckless global spread of coronavirus. International  Laws should be adopted making countries pay $Billion$ in fines for there lack of managing there countries health issues which now has effected the worlds health and economy.,Hate,0.7247822512151829,0.021560213722785264,0.20581823451148085
So @realDonaldTrump can’t do any part of his job but he especially can’t deal with this too much science he needs to listen to others  he’s fired anyone competent to handle this he’s too busy kissing China’s ass so new world pandemic here we come,Other,0.11379112020814941,0.005784486544975596,0.2877018533186911
China leaked that shit from a lab 100%,Hate,0.8910081422138943,0.004010068094827875,0.09087779567122119
"The coronavirus started in a BILL GATES COMPANY lab in China, then purposely leaked out to kill   Now how did it get into other countries?   👉🏾ALL NATIONS OF THE WORLD WORSHIP THE BEAST!   So they all have the same plan to kill billions in depopulation   Including the USA 🇺🇸",Other,0.39546998632653957,0.021155394775153144,0.11831180759262322
"@RepLeeZeldin Can you honestly say that Trump gives a rat's ass about Americans contracting coronavirus? This is a fiend who takes special pleasure at seeing others suffer. China will take care of their citizens. This is what communist countries do. In an oligarchy like USA, we're on our own. https://t.co/rvELiRwVi1",Other,0.26503323741070883,0.13163935314552233,0.053292967979065874
@Grace4NY Lmao !!! A Chinese corona virus hate crime ?   You got to be kidding me. Must of been a democrat...the biggest racists in America,Hate,0.7003912434336312,0.17883292369875078,0.03997735773188958
"*Crosses arm over chest as a Chinese person approaches*  ""You fucking racist""",Other,0.08870469673776983,0.10262983006694795,0.4133980822085397
"Probably the worst time possible to be a pregnant women in the USA. Being in and out of the hospital, good chance you get the coronavirus. China fucked us, and it’s not being reported how bad this actually is. Hundreds of thousands will die from this.",Other,0.4418701361689842,0.212117200449144,0.2310136844586249
"Some scientists suspect the coronavirus may have come from a Pangolin, an endangered animal, killed and sold at the market in Wuhan, which is dangerously ironic. If this is true, perhaps humans will learn the capture and killing of rare species is NOT COOL.",Other,0.4553434912988652,0.004534391414785269,0.440282947186983
"Not @ my manager saying “idk what to eat,, Taco Bell or Japanese,,, but I’m a little scared of Japanese because of the coronavirus”,,,,,,,,,,    ,,,,,,,,,,,,,,,,, YOURE MARRIED TO A WHOLE ASS ASIAN AND STILL HAVE THE CHEST TO SAY SOMETHING LIKE THIS????",Other,0.013499374306476365,0.6867111733220502,0.5043862710380022
"It is not racist to say that COVID-19 is from China!  Some fuckheads think it is, it is not.. it is fact! China is well known for being a country that is different in the food they eat &amp; some areas are not clean this shit needs to stop!",Hate,0.7729662951791133,0.34177266567139086,0.050517673630364926
Oh gawd these slay queens better not bring that shit back from Nigeria or China,Hate,0.8454853728897788,0.033266591234903976,0.0754214607037851
"Every country in high alert and doing prevention.   Meanwhile dumb ass country, the shit hole of asia :",Hate,0.5538543572147774,0.022019658723751438,0.2526270510429979
@terryschappert I honestly believe this is a China Biological attack on the US because we have been kicking their ass for 3 years. Think about it? Wuhan China is the same city where their biomedical facilities create crap like this. #CoronavirusPandemic #COVID19 #pandemic #CoronaOutbreak,Hate,0.5983942680404853,0.033170480460038745,0.2075250895957091
@helloitsthao Oh shit you called it the Chinese corona virus that's right wing Nazi sexism,Other,0.11217462492188131,0.2388026903662923,0.2715999367244248
"@JDoflanagan1 Coronavirus has collapsed our markets. What better way to get back at the US Markets?! Coronavirus that came from Wuhan China. These governments dont give a shit about us, collateral damage- Wake up",Hate,0.7590725774888615,0.021647155257521346,0.12653525445318617
"“We could have dramatically curtailed what happened in China and what is now happening across the world,” @NSAgov Robert O’Brien says of #coronavirus  https://t.co/DCNzVUfh8G via @FredLucasWH @DailySignal Your not going to do anything to Chian so stop bitching",Neutral,0.0894731299329637,0.00892518541734936,0.5439358503714935
"@DennisDemori 1) So far, has any non-Asian contracted the coronavirus? 2) With all the Chinese tourists on lockdown at home, this might be the ideal time to go the fuck to Asia. (Except China of course). Empty hotels, no tour buses full of annoying Chinese tourists.",Other,0.21059694562737927,0.17896856011887372,0.31384698685167467
"Rush Limbaugh: Coronavirus is Being ‘Weaponized’ by Chinese Communists to ‘Bring Down’ Trump #SmartNews LYING OUT HIS ASS, AS USUAL 🙄🙄🙄 https://t.co/qIiYeqEDn6",Other,0.11585822776519845,0.04641976858882399,0.2539863048426718
"@TomiLahren Do you fuckin’ believe this racist piece of shit? “We can’t let China off the hook.” How long B4 the #GOP #MAGA HATE COMMUNITY start calling it the “Yellow Flu” or maybe the “Cooley Cough?” Way too outrageous, right? Would u bet $1000 that would never happen? Wake up.",Other,0.3200044374726562,0.2094114823242562,0.08785441115896042
Did people attack african people during EBOLA outbreak?? Did people attack middle eastern/muslim people because of MERS? But they be attacking us asians just because we look chinese and think we have corona virus! Help each other instead of hurting one another! #fightCoronavirus,Counterhate,0.010765790453785038,0.560740007209986,0.2538306925868666
y'all need to be fucked up to not order from chinese and other asian restaurants bc of your fear of the corona virus because they're of the few spots that are open at like 2 am for YOUR white annoying high ass ... ok goodbye .....,Other,0.13651664077984985,0.46855129729566286,0.17943148712610993
".@TheLastRefuge2 January 31st, President Trump initiates a nationwide ""public health emergency"" and bans travel from China.  Democrats said Trump was ""overreacting"" and ""being irresponsible."" [See WaPo]  https://t.co/icntUiCloY STFU Chuck  Suck on this @DrDenaGrayson",Other,0.01900052065089348,0.012284246535270252,0.4165404652290277
for the last fucking time.... CORONAVIRUS IS NO EXCUSE TO BE RACIST AGAINST ASIANS https://t.co/nBHTadCKzK,Counterhate,0.11179396092145057,0.5182495656952537,0.23264652439993921
@SuperLoliStark He was like fucking take it. Really wtf. And the paper was an ad...saying fear of coronavirus? Call us we will exterminate it from your house. All written in Chinese. Just really wtf. If you don’t want it don’t give it to me. Trash can is beside you. Throw it there.,Other,0.07876877968016982,0.15491806172704609,0.19797308470039912
"No country is immune ""Fatal mistake"" for countries to assume they won't get coronavirus: @DrTedros https://t.co/l8G0RcRq6Q",Neutral,0.011060001549135574,0.017912634987341386,0.8724385680677911
&gt;dodge the cinema mercenaries who are hunting for people who smuggle in candy bars or soda &gt;pass the virgin test and the gf detector with the magnets a gypsy sold me &gt;grab some falcon chow and crab legs &gt;finally i can watch Joker &gt;its evacuated because of covid19 fuck china,Other,0.30893002715195894,0.003729676578383357,0.49474497763323516
"#2019nCoV #covid19, like many diseases, is racist. Viruses don't give a rat's ass about your political correctness.  All Asian countries are 10 times as racist as any Western country, why are you lecturing us? Racism?",Counterhate,0.3455276174745101,0.5716585834589833,0.028958082691068823
"Schumer, You lied and said the President cut the CDC; even the GAO &amp; AP said you lied about this.  You said the president’s restricting travel to China was racist when in fact showed great foresight. You are fear mongering to hurt the USA economy for political gain. So fuck off.",Other,0.12502205118323775,0.03445815049769065,0.1051339189814488
"A hospital was built in Wuhan China in 10 days to accommodate #CoronaVirus patients. In Kenya we are leaving our people Scott free to interact with people from China on a daily basis without care. When the disease will strike, it will then Dawn to as that truly Karma is a bitch..",Other,0.08716384201799665,0.41854607362617446,0.20600186850863966
We need to send this ass wipe to ground zero in China. Then see if he thinks it’s nothing more than a cold. This is what happens when you dumb down folks like republicans do . You have walking around fools like Rush,Other,0.10974057366668151,0.013347359204383171,0.1910910883979439
#ColonaVirus #CoronaVirus #ChineseTourists  😂😂😂 colon-a vrius 😂😂😂 笑死我啦!!!   #MustWatch #爆笑   Chinese Tourist Caught Shitting On Owners Property - New Zealand - https://t.co/Yu3vr6KuJQ,Other,0.4454202607717504,0.009157617043264368,0.3449468573936143
#coronavirus is a good time to turn inward and rebuild our own domestic manufacturing sectors.   Relying on China to produce our goods is proving to be unreliable.   The entire supply chain is FUCKED right now.,Neutral,0.408221574986795,0.05295911968982058,0.5052121159064377
"""coronavirus doesn't give you an excuse to be racist to asian ppl &gt;:(' nigga shut the fuck up i was gonna be racist regardless of whether or not they cough/sneeze smh",Other,0.3071760641695054,0.1600421005474979,0.20558138997111342
"@brycetache Trump: America no corona virus! Just influenza! We don’t test corona,so we don’t have patients! All crimes is China!   America CDC: sorry. Corona start in America.         Espa: H1N1 starts in America , he added the crimes to us once ,I know that !",Neutral,0.13459457129684532,0.024697045443359662,0.6971499619464844
My doctor told me there’s 4% chance of you dying of coronavirus and 10% chance of you dying from the flu. If the media reports every time someone has the flu then the numbers will be far more. Fucking tired of this unnecessary mass hysteria and even worse racism towards Chinese✌🏽,Counterhate,0.11618933614325315,0.6709911757518292,0.09238471683771067
"@StarTribune Almost? It is a pandemic. STOP down playing the danger of the coronavirus. China is already hiding their deaths, with other countries soon to follow suit. With the flu you infect 1-2 people. With the Cvirus it's 6-7. This shit serious",Other,0.33290003875587787,0.07981784482651332,0.2739952635174284
"How abysmally reckless can #IMPOTUSthe3RD be?! Calling #COVID19 A FUCKING HOAX??  This is how people fucking die you son of a bitch! My fucking ghad I sincerely hope your #MAGATS don't REALLY believe your fucking lies. Your LIES cost LIVES @realDonaldTrump this ISNT China, ass.",Other,0.09693117130845388,0.10448342228406464,0.013156296165427628
"Coronavirus is population control, that Chinese bat soup shit is a made up story https://t.co/x3jVnECOE9",Hate,0.7832922699462788,0.0335868156083792,0.16534387144510174
"@CharlesPerosino @shaunsimoneau14 @UConnPrezTK Also, what protections are available on campus for Asian-American and international students as rates of racist hate crimes escalate due to fear of coronavirus?",Neutral,0.0004158584125080668,0.04454429083606702,0.9450423355119496
So it was okay when @BarackObama said #Ebola is from Africa it wasn't racist but when @realDonaldTrump said #coronavirus is From China is racist,Neutral,0.17220679170415332,0.04556673512861187,0.7793263878107697
White Racists: Don’t eat Chinese food! It might have coronavirus! &gt;My family eating Chinese food peacefully Me: Well at least the lines are shorter and we can order the special items. My Dad: These idiots think we’ll get a virus from eating Chinese food.,Other,0.26093445655650577,0.23855943713380653,0.3729188591663441
"@w_terrence @roxyrose326 She is a F%$king idiot.  Everything is racist, calling it Wuhan Flu is racist, or Chinese coronavirus, despite the fact that tons of other diseases and viruses are named after the place they originated.",Hate,0.71625240465537,0.20453821281392429,0.024869709888198126
"kpop is just what they do with all the gay koreans because they can't get away with killing them and saying they have ""corona virus"" like China.",Other,0.3801858157764306,0.08055749074874681,0.01242593210960748
"I realize countries who has high numbers of #Coronavirus #covid19 that China in East Asia, Iran in Middle East, Italy in Europe. That's make me wonder who's the next country in Canada or north America or Latin America? Hope to find the vaccine a.s.a.p",Neutral,0.17918968768776697,0.012503073925921026,0.8312306900099802
FUCK ALL #CHINESE PROPAGANDA. What’s the point emphasising foreign countries’ fault on #coronavirus control while claiming the #epidemic in China is well contained? If you’re master of medical technology it shouldn’t have out broken. #コロナウイルス,Hate,0.803877232631854,0.16983885999100853,0.052089517529965254
"The Coronavirus is a wake up call to the world. China's Communist practices ignoring the God of Abraham, include the satanic treatment of animals, eating &amp; cooking live bats, cats, dogs etc has resulted in this plague. Persecuting Jews and Christians etc. The Almighty if furious.",Hate,0.9728655903396445,0.010383297030832772,0.024679886599171114
"East Asian countries have a huge problem when it comes to transparency and culinary habits, regardless of whether or not they're democratic. It's not just China. It's also Japan, Korea, Taiwan, etc. This new coronavirus is killing way more people than these countries are stating!",Other,0.34028417203848255,0.25919824639241573,0.15613152332012928
fucking communisten!  https://t.co/velVFoU04w,Hate,0.8846076867347019,0.0788107548993961,0.020037783683410762
Coronavirus is a joke. If I ever get it I will just drink a gallon of water a day and a lot of protein and vitamins antioxidants etc. I will sleep a solid amount and be fine. Markets are so stupid . Sign we should stop making shit in China and start making HERE @realDonaldTrump,Other,0.4042502690827216,0.06742509282362118,0.3365620360890845
If I was Asian I think I would honestly do this. Probably get my ass beat though.  #coronavirus #anime #weeb https://t.co/HhkHUKXclC,Neutral,0.16800016731366305,0.05257397705686462,0.7896024636368653
Then you’re gonna call corona virus a “Ching Chong disease” get the fuck out of my face. And when someone calls you out you wanna act like the victim? Y’all fuckin suck and I’m tired of it,Counterhate,0.16726495694276222,0.524519369005603,0.06032270549506477
"Poor poor Democrats, now they have to resort to blaming the President for a pandemic perpetuated and exasserbated by the scumbag COMMIE CHINKS. Way to go, Crying Chuck, that's really gonna help us all so much.",Hate,0.7170436382672956,0.024037265551959282,0.013539535329078877
@KMRTroboCop @AOC You better tell Trump! He just announced an ass load of socialist policies to deal with the coronavirus. Get that commie!,Other,0.05172762781940099,0.006919644381862351,0.21650643567425498
"@43978667_Ip @shyamjai @OpIndia_com Now the Chinks are also down, with the Coronavirus. What are going to do ?   I have noticed a lefties, are doing havan and eating gobar, to prove their loyalty to India. 🤣🤣🤣  The AAPia Rathi has open a new app to loot people of their money. https://t.co/PA8GAk29qv",Hate,0.5352432178590529,0.001083041460198173,0.14902552746580092
"Somehow I’m thinking the corona virus is a man-made bioweapon.. but shit, what do I know.",Neutral,0.37515609848689674,0.017042818515165425,0.8672726091027496
@wolfcat Chink! Coronavirus speader!,Hate,0.5122834496573445,0.007924542896754526,0.2925794242724964
More nutty than squirrel shit   #COVID19 #WuhanVirus,Neutral,0.3620551633939362,0.00414153242290657,0.7235182932891896
"We can appease the scumbag COMMIE CHINKS until doomsday by renaming the virus, but when all is said and done there has to be a reckoning for the problems they've inflicted on the world.",Hate,0.9095772411573932,0.01099413575429409,0.048285686691478646
I cannot wait to see that shit show #WuhanVirus  #CoronaOutbreak,Neutral,0.03779489801714434,0.04905099819833863,0.7758655169714646
"@Rjay_H I’m not sure I’d go that far, if we consider 2019 Coronavirus a bioweapon then so is the flu of 2019-2020 as well. The flu has already killed more people and is killing them faster than COVID-19",Neutral,0.0493746040022296,0.38482482690600217,0.7489232186968376
@Pepitog87237645 @NightmarePetrol @BTS_twt get outta here with that ching chong corona virus dog eating shit,Hate,0.6253397787139312,0.029026091803015935,0.12115407030053808
"fucking called that shit from a mile away. I felt u Xi, curfew laws, quarantine, all that on Hong Kong fOr ThE gOoD oF tHe PeOpLe™️ Fuckin commies, burnin’ our women, engineerin’ our churches, rapin’ our viruses.",Hate,0.6437473287168609,0.006944150046912726,0.17869144849445726
@china dirty ass chinks. #COVID19 #coronavirus,Hate,0.6681132256810693,0.00993223305541839,0.2746382949533206
I love how quickly everyone forgets about the Chinese revolution that was about to take place before the #WuhanVirus took over. Oops! Was that racist?! STFU! I am beyond irritated by these flocks of sheep... #CoronaAlert #coronavirus,Hate,0.5774364340511752,0.049516550960552325,0.07776263627460053
China Has A Campaign To Blame #America  For The #CoronaVirus  They Say  It Started In The U.S.  They Blame #America For Spreading Panic Calling It Immoral &amp; Racist  That Is Why @VP &amp;  Secy Pompeo Call It The #WuhanVirus   It Came From China‼️   #Dobbs @GordonGChang https://t.co/eBdBO7h0jL,Hate,0.5947437691571231,0.017985375624633666,0.044847025531204836
"THE CHINESE RELEASED IT  THIS TIME BY AN ERROR BY ONE OF THEIR ""SCIENTISTS"" WHAT WE NEED TO DO IS GET BACK ALL THE MANUFACTURING OF DRUGS FOR HUMAN AND ANIMAL HEALTH TO BE MANUFACTURED IN THE USA THE @DNC DURING THE COMMUNITY ORGANIZER'S TIME SEND IT ALL TO THE CHINKS @TeamTrump",Hate,0.8259879540327286,0.007411664334888453,0.059538551146604675
"@GSawision @MonicaFibonacci @sameold2cents1 @leighgt @JohnMorelli_BC @JohnAll63815927 @LeeeLauren @AdamHarryCassi1 @hotdogterminatr @2dratbil @WorldPe56580574 @gbobke @truebluecanadi1 @baletown_crawl @BrenBlake2 @cheryl1492 @canukcookie @JustinSchafer1 @RickHi2315 @NotToday1701 @johnsta04633925 @Moonshi84280504 @DawsonMdhoust @Danbalkwill1 @IvanhansenIvan @Kromski1 @lassiter1550 @KieserBill @_LoveMTB_ @FuzzySockzz @RKDickie1 @Victoria59L @myearwood65 @AlbertaCanadien @LinnieRants @canadaknife @PDK4863 @PLHCrawford @arnie27027288 @saskcowmomma3 @canadaunited1 @paddyhullabaloo @whelanmj @JustaHu64027144 @boysha @bkruhlak @Canadian_Chris_ @Blanchecartefo1 @zeldacanuck @MzDeplorable CORONAVIRUS BIOWEAPON MYSTERY SOLVED: It’s all in the name!  https://t.co/ERjbdfoiER  #pharmagreed #VaxxOFF Not one rich famous person or a dirty greedy politician has been infected or died, why the worry? just another #BillGates trick to kill #deathbydesign #greedkills",Other,0.1270905898437149,0.022087542577394273,0.3921432989956345
"Y’all kill Muslims in concentration camps. This is the wrath of Allah. Now face it you dog, cat, lizard and bat eaters",Hate,0.7697938895937193,0.025018814665564396,0.04049965126820473
Jesus christ thats fucked up   but at least something more dangerous like ebolapox (which is a real bioweapon) didn't get out   it's still horrid that this was made and they weren't careful around it,Other,0.35790936420472896,0.08205346659097784,0.403749858961152
The @biggovvirus live stream is being attacked by the CCP.  Fuck you pinko commie badtards!!!!  #WOLVERINES #coronavirustruth #coronavirus.,Other,0.4453684723384234,0.003060553141359367,0.3101649219435405
"Feel like death, i chink i have the coronavirus😷😷 #interbredspastics #dontgetthehump",Neutral,0.07331519615906189,0.050645112176761035,0.5499368382045962
Butthurt Chinks lmfaooo,Other,0.3373992133843308,0.0027590113045397368,0.3454911074688173
I ain’t a conspiracist or a hotep ass nigga but you can’t tell me that the coronavirus isn’t a bioweapon gon wrong dawg......,Hate,0.6625715280066482,0.2552552294260561,0.10086363480455976
"#hongkong &amp; #taiwan are low-ing the rank because the ppl do not believe in the ccp gov and WHO.  keep ur mask on and wash ur hand frequently and stop calling it #COVIDー19, should be #ChineseCoronavirus or #WuhanVirus. fuck those ccp propaganda like #WHO.",Hate,0.9335154162063539,0.01763124991932552,0.015071056713469005
